user_id,item_id,item_name,playtime_forever
dvs,730,Counter-Strike: Global Offensive,89835
TheYiyant,386360,SMITE,4096
10051997,730,Counter-Strike: Global Offensive,11526
aeternum_solus,267610,Woodcutter Simulator 2013,8
Huntux915,17300,Crysis,1497
1stBLUE-COW,10090,Call of Duty: World at War,5054
76561198083615276,207610,The Walking Dead,1634
Tarvo69,730,Counter-Strike: Global Offensive,2684
brdzi,730,Counter-Strike: Global Offensive,69916
76561198044471846,730,Counter-Strike: Global Offensive,26655
TheJaguar8,730,Counter-Strike: Global Offensive,31120
76561198128670473,730,Counter-Strike: Global Offensive,43476
Harv3yy,730,Counter-Strike: Global Offensive,80212
iAmTheRealSven,230410,Warframe,15
76561198001688490,12220,Grand Theft Auto: Episodes from Liberty City,1584
76561198053140237,550,Left 4 Dead 2,8556
u4tnrthtrgn,220,Half-Life 2,886
doratheinbred,730,Counter-Strike: Global Offensive,36938
76561198047630659,230410,Warframe,5335
lucke123,230410,Warframe,1181
LifeOfLlama,730,Counter-Strike: Global Offensive,41326
15934,230410,Warframe,10493
76561198072346569,32770,Joint Operations: Combined Arms,1004
TehMLGPanda,302830,BLOCKADE 3D,71
76561198073796378,730,Counter-Strike: Global Offensive,29123
ZachariahDEGR,22350,BRINK,71
76561198080345478,332800,Five Nights at Freddy's 2,35
76561198008302763,201810,Wolfenstein: The New Order,5006
76561198168132031,209650,Call of Duty: Advanced Warfare,609
ThyGlyphDevice,333930,Dirty Bomb,3533
76561198079014696,1250,Killing Floor,990
aether7588,17390,Spore,1999
diegoroc,730,Counter-Strike: Global Offensive,9371
76561198092431676,730,Counter-Strike: Global Offensive,36278
76561198017204231,240,Counter-Strike: Source,52325
Sacobite,550,Left 4 Dead 2,1496
76561198054767146,3910,Sid Meier's Civilization III: Complete,885
bistroalafaucon,730,Counter-Strike: Global Offensive,25541
leafthehusky,550,Left 4 Dead 2,9292
76561198020181605,251170,Damned,1089
tomsta,221380,Age of Empires II: HD Edition,3001
aufurnitro,213610,Sonic Adventure™ 2 ,4379
76561198016610271,288470,Fable Anniversary,568
76561198091479250,204080,The Showdown Effect,4726
76561198071421016,730,Counter-Strike: Global Offensive,110760
76561198087196831,1250,Killing Floor,6900
76561198060615265,17390,Spore,1096
TwoPixel,730,Counter-Strike: Global Offensive,35797
frodomybaggins,730,Counter-Strike: Global Offensive,4898
76561198060557951,730,Counter-Strike: Global Offensive,24060
76561198032750680,332800,Five Nights at Freddy's 2,417
76561198070920396,346120,Boring Man - Online Tactical Stickman Combat,91
NinjaCowboy96,21100,F.E.A.R. 3,1169
Kipikinson,330070,Movie Studio 13 Platinum - Steam Powered,52768
rizkywarouw,333930,Dirty Bomb,195
atomiclukai,292120,FINAL FANTASY XIII,532
Luckybeg,400,Portal,260
brilliantbrenny,730,Counter-Strike: Global Offensive,44388
AceCSGO,730,Counter-Strike: Global Offensive,43209
76561198074108172,730,Counter-Strike: Global Offensive,8187
Dylbugs,730,Counter-Strike: Global Offensive,29157
Yomani,214950,Total War: ROME II - Emperor Edition,1799
ZONEcold,108800,Crysis 2 Maximum Edition,149
Sttea,550,Left 4 Dead 2,17647
76561198046584688,377160,Fallout 4,4372
matchd,209870,Blacklight: Retribution,7044
hyperwes,45760,Ultra Street Fighter IV,7380
mwanan,389570,Mitos.is: The Game,215
Pocardus,214490,Alien: Isolation,234
nooth2-WFX-zewsy,730,Counter-Strike: Global Offensive,25658
gamingftw123,12900,Audiosurf,2154
76561198049429171,730,Counter-Strike: Global Offensive,26481
adli15,730,Counter-Strike: Global Offensive,31978
76561198098249951,550,Left 4 Dead 2,3735
mrfefe,730,Counter-Strike: Global Offensive,123872
H-O-B-O,261570,Ori and the Blind Forest,538
76561198062385314,8870,BioShock Infinite,599
millplaygame,55230,Saints Row: The Third,2106
Symbolize,550,Left 4 Dead 2,4952
76561198055815784,202970,Call of Duty: Black Ops II,71
76561198121261684,730,Counter-Strike: Global Offensive,63075
76561198077596124,333930,Dirty Bomb,141
raelwhiteout,240,Counter-Strike: Source,2258
76561198079293112,32500,STAR WARS™: The Force Unleashed™ II,1171
04061993,550,Left 4 Dead 2,3001
Device600,730,Counter-Strike: Global Offensive,99526
76561198050812671,730,Counter-Strike: Global Offensive,84129
dominozpizza-r-us,70,Half-Life,79
76561198062577557,730,Counter-Strike: Global Offensive,88611
76561198030902728,255420,Magic 2015,1002
eel_deuce,8930,Sid Meier's Civilization V,21515
KotaKuroGG,330830,Tales from the Borderlands,696
76561198027522403,232090,Killing Floor 2,737
Ikyouarecopyingme,51100,Tactical Intervention,870
76561198079117055,730,Counter-Strike: Global Offensive,72336
Wallfinstein,202970,Call of Duty: Black Ops II,166
stratosgamingg,47920,Shift 2 Unleashed,4841
76561198093944702,550,Left 4 Dead 2,1038
76561198084015139,11450,Overlord,852
76561198031162927,250320,The Wolf Among Us,167
lorderikir,12830,Operation Flashpoint: Dragon Rising,208
Slynx_,209160,Call of Duty: Ghosts,251
cretanarcher,214950,Total War: ROME II - Emperor Edition,7865
GOLDENFREDRICKSTAR,730,Counter-Strike: Global Offensive,18130
maxpaynepillkiller,12120,Grand Theft Auto: San Andreas,2707
plskeelkan,730,Counter-Strike: Global Offensive,21223
LeoNoHomo,1250,Killing Floor,726
L3afBlower,550,Left 4 Dead 2,4946
Freeballin99,239660,Soldier Front 2,15
_gary_the_snail,730,Counter-Strike: Global Offensive,51472
SwaRIsLoveSwarIsLife,730,Counter-Strike: Global Offensive,37494
76561198044276877,730,Counter-Strike: Global Offensive,33745
BrainsAccount,320,Half-Life 2: Deathmatch,41
purpledragonfun,21090,F.E.A.R.,376
WCM03,240,Counter-Strike: Source,8143
artista69,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,516
76561198112634217,50130,Mafia II,7084
76561198073147242,261570,Ori and the Blind Forest,1162
76561198090272909,730,Counter-Strike: Global Offensive,13565
bymyselfformyself,233370,The Raven - Legacy of a Master Thief,404
gimmedepussyplsboss,730,Counter-Strike: Global Offensive,99145
76561198105335206,22300,Fallout 3,7004
KotaKuroGG,377160,Fallout 4,12252
76561198022424939,221380,Age of Empires II: HD Edition,5466
NoOneYouLike,346120,Boring Man - Online Tactical Stickman Combat,82
decnics,240,Counter-Strike: Source,2319
76561198080465293,730,Counter-Strike: Global Offensive,32105
hawkiie,267600,Airport Simulator 2014,14131
CaridoidCombatClaw,22600,Worms Reloaded,277
76561198060005647,550,Left 4 Dead 2,883
Thorinnnnnnnnnn,550,Left 4 Dead 2,1507
AquaLazor,550,Left 4 Dead 2,913
hentaisandysenpai,55230,Saints Row: The Third,4574
SwegSpuudddyyy69,365670,Blender 2.77,353
kingkate5,730,Counter-Strike: Global Offensive,19347
GreatShot,730,Counter-Strike: Global Offensive,27570
mrawesome99128,730,Counter-Strike: Global Offensive,7123
76561198094665607,307780,Mortal Kombat X,1470
tomas13a,330840,Game of Thrones - A Telltale Games Series,983
DEATHFLINGER,288470,Fable Anniversary,108
Respected_Elder,224760,FEZ,129
MAXFAX28,200510,XCOM: Enemy Unknown,2799
kaitokung,203140,Hitman: Absolution,1600
Ep1cbunny,4700,Medieval II: Total War,1964
IIWinterD3ath,242700,Injustice: Gods Among Us Ultimate Edition,772
rfs-JiM,313160,Farming Simulator 15,2291
76561198059969798,8870,BioShock Infinite,613
fattyahead,320760,Tokyo School Life,264
vomont,55230,Saints Row: The Third,2490
blackring_00,6060,STAR WARS™ Battlefront™ II,23
76561198095403022,22370,Fallout 3 - Game of the Year Edition,388
76561198028698373,240,Counter-Strike: Source,70634
76561198061683006,307640,Stick RPG 2,1564
snakrobotza3,550,Left 4 Dead 2,2371
KoiyyBoi,730,Counter-Strike: Global Offensive,76368
fieryluck,1250,Killing Floor,1389
SJGordan,6860,Hitman: Blood Money,12366
SuperGizmo64,8870,BioShock Infinite,610
jakeybabe,250900,The Binding of Isaac: Rebirth,33073
76561198098273392,730,Counter-Strike: Global Offensive,27832
76561198016594121,231430,Company of Heroes 2,10567
ObamaHasEbola,202970,Call of Duty: Black Ops II,5
aligindahousebabykosha,730,Counter-Strike: Global Offensive,23102
76561198078264931,351970,Tales of Zestiria,944
76561198029064257,22370,Fallout 3 - Game of the Year Edition,1067
76561198087368301,17080,Tribes: Ascend,3872
76561198085148686,240,Counter-Strike: Source,1933
76561198070509799,203140,Hitman: Absolution,765
L_iS_De_Best,730,Counter-Strike: Global Offensive,106416
BillyDatKid,2620,Call of Duty,1407
76561198077818232,250900,The Binding of Isaac: Rebirth,7647
76561198058988942,17470,Dead Space,1276
PlushTurtle,1250,Killing Floor,2304
mulligan6,730,Counter-Strike: Global Offensive,62799
76561198033173262,730,Counter-Strike: Global Offensive,41809
76561198048709944,208140,Endless Space,5819
FaZeWeaver,550,Left 4 Dead 2,2975
76561198099625419,19900,Far Cry 2,1331
76561198043636856,323470,DRAGON BALL XENOVERSE,1197
frannleman,10180,Call of Duty: Modern Warfare 2,4733
76561198044020758,730,Counter-Strike: Global Offensive,17144
OzFurStrom,8870,BioShock Infinite,1259
76561198090621006,230410,Warframe,51730
starlog,316720,planetarian ~the reverie of a little planet~,209
76561198059013979,730,Counter-Strike: Global Offensive,19821
76561198035590106,17450,Dragon Age: Origins,2535
jordnr,220,Half-Life 2,912
Jacab,220,Half-Life 2,368
76561198084176260,730,Counter-Strike: Global Offensive,27592
76561198059186896,206210,Gotham City Impostors: Free To Play,11829
76561198091066992,730,Counter-Strike: Global Offensive,56842
hayda123,730,Counter-Strike: Global Offensive,70460
skotavus,239350,Spelunky,2831
aeternum_solus,267600,Airport Simulator 2014,12
AroraITServices,550,Left 4 Dead 2,802
76561198091770962,730,Counter-Strike: Global Offensive,21698
76561198050800057,8400,Geometry Wars: Retro Evolved,212
FireHalo,230410,Warframe,1693
Obey_Marko,10180,Call of Duty: Modern Warfare 2,505
KoaloChildren,8930,Sid Meier's Civilization V,6899
76561198078767295,730,Counter-Strike: Global Offensive,27107
76561198065940365,8930,Sid Meier's Civilization V,6806
scruffy441,730,Counter-Strike: Global Offensive,2557
J_Gismondi,730,Counter-Strike: Global Offensive,20606
76561198056741844,730,Counter-Strike: Global Offensive,37986
76561198048348337,420,Half-Life 2: Episode Two,752
sirswaggins,12140,Max Payne,207
glaze_evas,232090,Killing Floor 2,1122
munholi,730,Counter-Strike: Global Offensive,20102
Hayjack,51100,Tactical Intervention,28
TheSilentShadeNZ,207610,The Walking Dead,2118
76561198073446384,550,Left 4 Dead 2,2745
76561198077971454,227480,God Mode,132
76561198079324079,730,Counter-Strike: Global Offensive,33437
psn_jmcgamer12,261570,Ori and the Blind Forest,795
timtam012,10,Counter-Strike,1457
Nexu-Kun,730,Counter-Strike: Global Offensive,57668
_codered66_,250900,The Binding of Isaac: Rebirth,13427
76561198094062762,32380,STAR WARS™ Jedi Knight: Dark Forces II,182
535346456636,42700,Call of Duty: Black Ops,169
koaster,730,Counter-Strike: Global Offensive,23863
76561198048133739,34870,Sniper Ghost Warrior 2,478
camo88,34030,Napoleon: Total War,1079
koddles,730,Counter-Strike: Global Offensive,133505
arbiter928,730,Counter-Strike: Global Offensive,33081
76561198010436866,377160,Fallout 4,39160
76561198111408860,730,Counter-Strike: Global Offensive,65624
MrUnknownEMC,24240,PAYDAY: The Heist,160
76561198066778792,55230,Saints Row: The Third,1712
76561198058160377,240,Counter-Strike: Source,4144
bigbootybitches420699,55230,Saints Row: The Third,4863
76561198107130734,730,Counter-Strike: Global Offensive,32558
quaz4,15390,Brothers in Arms: Hell's Highway,2713
76561198081454953,9480,Saints Row 2,872
bbcfbmnnhndgfghkdjjfd,355180,Codename CURE,623
n00bmobile,17390,Spore,1838
76561198058697824,22300,Fallout 3,2406
76561198069618446,200510,XCOM: Enemy Unknown,34447
76561198058487500,730,Counter-Strike: Global Offensive,4009
76561198115742440,730,Counter-Strike: Global Offensive,22862
syntheticflyingfox,250180,METAL SLUG 3,1257
76561198091815938,550,Left 4 Dead 2,530
76561198097769867,19900,Far Cry 2,599
MRmeohme,333930,Dirty Bomb,1067
EliteAlex,730,Counter-Strike: Global Offensive,15670
76561198058446310,261030,The Walking Dead: Season Two,1251
76561198066377074,550,Left 4 Dead 2,314
76561198046211301,250320,The Wolf Among Us,499
spamnz,24740,Burnout Paradise: The Ultimate Box,1582
adug2345,730,Counter-Strike: Global Offensive,4254
ajar1000,550,Left 4 Dead 2,2098
76561198028666719,730,Counter-Strike: Global Offensive,31084
76561198071182149,264380,Narcissu 1st & 2nd,681
kevinator23,320760,Tokyo School Life,705
76561198095949314,250900,The Binding of Isaac: Rebirth,1525
76561198072036519,730,Counter-Strike: Global Offensive,5121
76561198049755802,316010,Magic Duels,520
BLACKERISFASTER,31860,Nancy Drew: Legend of the Crystal Skull ,25
cyroth,214490,Alien: Isolation,1282
DaBiff,207610,The Walking Dead,919
gongza8888,730,Counter-Strike: Global Offensive,14722
76561198032576956,332800,Five Nights at Freddy's 2,2177
76561198030797558,550,Left 4 Dead 2,967
76561198019160833,24240,PAYDAY: The Heist,282
76561198047630659,230410,Warframe,5335
76561198015886143,10,Counter-Strike,144786
76561198062331003,550,Left 4 Dead 2,2312
jwatt1991,207080,Indie Game: The Movie,440
76561198059360370,250320,The Wolf Among Us,665
Mastic,550,Left 4 Dead 2,6642
76561198077183278,730,Counter-Strike: Global Offensive,55857
76561198071955492,2600,Vampire: The Masquerade - Bloodlines,4025
rsd2,47870,Need for Speed: Hot Pursuit,645
modz_x,730,Counter-Strike: Global Offensive,58908
195862,24240,PAYDAY: The Heist,238
76561198046997957,222750,Wargame: AirLand Battle,5302
reddeadslayer,230410,Warframe,28985
76561198098453611,550,Left 4 Dead 2,8153
starrynights,730,Counter-Strike: Global Offensive,50021
131312,34030,Napoleon: Total War,30487
76561197985797191,31290,Back to the Future: Ep 1 - It's About Time,527
76561197991633595,201810,Wolfenstein: The New Order,751
jazzecks,730,Counter-Strike: Global Offensive,29963
hnlocks,550,Left 4 Dead 2,4508
Rakurix,730,Counter-Strike: Global Offensive,8636
76561198071104985,332800,Five Nights at Freddy's 2,768
nitrorupe,6060,STAR WARS™ Battlefront™ II,9605
DemonicWolvz,550,Left 4 Dead 2,4932
76561198047051392,730,Counter-Strike: Global Offensive,93368
Conkaface,281370,Real Horror Stories Ultimate Edition,44
lordswift,730,Counter-Strike: Global Offensive,26780
NewandImprovedDashie,22300,Fallout 3,24103
76561198113977933,34900,Bad Rats,6
slartiblarghfast,200510,XCOM: Enemy Unknown,3496
76561198076888614,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,600
killergamer1232,346120,Boring Man - Online Tactical Stickman Combat,714
76561198042091714,282440,Quake Live,369
reivehnfliyt,22370,Fallout 3 - Game of the Year Edition,948
76561198062244065,730,Counter-Strike: Global Offensive,2107
Chazar_90,327740,Tron 2.0,771
denkmeames,730,Counter-Strike: Global Offensive,26112
76561198071835052,230050,DLC Quest,187
76561198165280229,730,Counter-Strike: Global Offensive,92726
76561198067431798,261030,The Walking Dead: Season Two,553
Hudsonthebigbootymaster,323470,DRAGON BALL XENOVERSE,4209
76561198079705633,302830,BLOCKADE 3D,2130
brizzlys,730,Counter-Strike: Global Offensive,31245
76561198035860623,730,Counter-Strike: Global Offensive,87431
jiohigHfuyuCYgaupchg,220,Half-Life 2,527
SC3SynC,730,Counter-Strike: Global Offensive,24359
DarthDunsparce,102700,A.V.A - Alliance of Valiant Arms,51
76561198061384419,250900,The Binding of Isaac: Rebirth,218
hanisadam,300,Day of Defeat: Source,2387
SimplyKappa,730,Counter-Strike: Global Offensive,20987
76561198081890003,224760,FEZ,136
76561198050918349,24240,PAYDAY: The Heist,1565
76561198142457231,34030,Napoleon: Total War,20082
AndrewBian,25800,Europa Universalis III,10076
76561198146431031,47870,Need for Speed: Hot Pursuit,1990
76561198046474248,730,Counter-Strike: Global Offensive,36634
76561198047299195,8930,Sid Meier's Civilization V,35196
Lolsausages,730,Counter-Strike: Global Offensive,35982
76561198089360928,730,Counter-Strike: Global Offensive,43612
76561198067072616,214950,Total War: ROME II - Emperor Edition,693
76561198054767146,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",92
SmeshDoge,730,Counter-Strike: Global Offensive,47729
Mediev,271860,Super Killer Hornet: Resurrection,137
76561198093465910,323470,DRAGON BALL XENOVERSE,6970
76561198073184460,730,Counter-Strike: Global Offensive,116432
australianturtlelover,730,Counter-Strike: Global Offensive,96382
76561197994108307,8930,Sid Meier's Civilization V,66799
76561198088844840,209870,Blacklight: Retribution,3112
wagzy,245490,Trials Fusion,4724
58981044,730,Counter-Strike: Global Offensive,24153
83837474,391460,WARMODE,136
ImUnkS,209870,Blacklight: Retribution,985
76561198190651641,730,Counter-Strike: Global Offensive,57443
76561198054627970,261030,The Walking Dead: Season Two,923
76561198081651681,207610,The Walking Dead,4462
Diabolum,220,Half-Life 2,7332
puddingtip,730,Counter-Strike: Global Offensive,143001
76561198084307939,400,Portal,2965
48226746,1250,Killing Floor,2218
dante67971,730,Counter-Strike: Global Offensive,24197
76561198027225504,230410,Warframe,2409
prohan,207610,The Walking Dead,723
WarEagle247,24240,PAYDAY: The Heist,260
76561198069560699,550,Left 4 Dead 2,432
ysarge,55230,Saints Row: The Third,7730
Nerdshred,330830,Tales from the Borderlands,751
76561198072096094,730,Counter-Strike: Global Offensive,79642
mopkap,232090,Killing Floor 2,1557
76561198038692032,214950,Total War: ROME II - Emperor Edition,12286
Drewmatic,8930,Sid Meier's Civilization V,6098
NinjaPrei,230410,Warframe,47156
76561198084757464,730,Counter-Strike: Global Offensive,64676
brahhhhcsgomatee,730,Counter-Strike: Global Offensive,36624
76561198044717313,261570,Ori and the Blind Forest,301
76561198064936176,302830,BLOCKADE 3D,17
rtyzen,730,Counter-Strike: Global Offensive,31373
76561198059391736,730,Counter-Strike: Global Offensive,55542
SirMicrowavee,237590,R.I.P.D.: The Game,43
76561198082412604,20530,Red Faction,119
the_mad_doctor123,24980,Mass Effect 2,2770
Pranxta,201810,Wolfenstein: The New Order,2319
Meyjax,232090,Killing Floor 2,2083
76561198057764600,8870,BioShock Infinite,1282
bibz121,232090,Killing Floor 2,435
76561198101343639,235460,METAL GEAR RISING: REVENGEANCE,587
76561198072912995,8870,BioShock Infinite,545
