item_id,item_name,recommend,sentimiento,año_posted
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,2,2015
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,0,0,2014
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,2,2014
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,0,2015
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,2,2015
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,0,0,2014
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,0,1,2014
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,2,2014
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,1,1,2014
358260,Crystal Caves,1,2,2015
228180,Action! - Gameplay Recording and Streaming,1,2,2014
228180,Action! - Gameplay Recording and Streaming,1,2,2014
251630,The Impossible Game,1,2,2014
251630,The Impossible Game,1,2,2015
251630,The Impossible Game,1,0,2014
256290,Child of Light,1,2,2014
256290,Child of Light,1,2,2014
256290,Child of Light,1,2,2014
256290,Child of Light,1,2,2014
256290,Child of Light,1,2,2014
256290,Child of Light,1,2,2015
256290,Child of Light,1,0,2014
256290,Child of Light,1,1,2014
295990,Evopollution,0,2,2015
245490,Trials Fusion,1,2,2014
245490,Trials Fusion,1,2,2014
245490,Trials Fusion,1,2,2014
245490,Trials Fusion,0,2,2015
251060,Wargame: Red Dragon,1,2,2015
251060,Wargame: Red Dragon,1,1,2014
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,2,2015
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,2,2015
251060,Wargame: Red Dragon,1,1,2014
251060,Wargame: Red Dragon,1,2,2014
251060,Wargame: Red Dragon,1,0,2015
205990,Warlock 2: the Exiled,1,2,2015
277460,Praetorians,1,2,2014
277460,Praetorians,1,0,2014
277450,Imperial Glory,1,2,2015
281370,Real Horror Stories Ultimate Edition,0,2,2014
281370,Real Horror Stories Ultimate Edition,0,1,2014
281370,Real Horror Stories Ultimate Edition,1,1,2014
281370,Real Horror Stories Ultimate Edition,0,0,2015
281370,Real Horror Stories Ultimate Edition,0,2,2014
281370,Real Horror Stories Ultimate Edition,1,1,2014
281370,Real Horror Stories Ultimate Edition,1,2,2015
281410,Ubersoldier II,1,0,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,2,2015
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,0,2015
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,1,2015
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,0,2,2013
209160,Call of Duty: Ghosts,1,1,2014
209160,Call of Duty: Ghosts,0,2,2013
209160,Call of Duty: Ghosts,0,2,2013
209160,Call of Duty: Ghosts,0,2,2014
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,2,2015
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,0,1,2015
209160,Call of Duty: Ghosts,0,1,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2015
209160,Call of Duty: Ghosts,0,0,2015
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,0,2013
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,0,1,2014
209160,Call of Duty: Ghosts,0,1,2014
209160,Call of Duty: Ghosts,0,1,2014
209160,Call of Duty: Ghosts,0,1,2014
209160,Call of Duty: Ghosts,1,0,2014
209160,Call of Duty: Ghosts,1,0,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,0,1,2013
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,0,2014
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,0,2,2014
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,0,0,2015
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,2,2015
209160,Call of Duty: Ghosts,0,2,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,0,2,2014
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,1,2014
209160,Call of Duty: Ghosts,0,0,2015
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,2,2013
209160,Call of Duty: Ghosts,0,1,2015
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,1,0,2014
209160,Call of Duty: Ghosts,0,2,2014
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,1,2015
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,2,2013
209160,Call of Duty: Ghosts,0,0,2015
209160,Call of Duty: Ghosts,1,1,2014
209160,Call of Duty: Ghosts,1,2,2015
209160,Call of Duty: Ghosts,1,2,2014
209160,Call of Duty: Ghosts,0,0,2013
209160,Call of Duty: Ghosts,0,0,2014
209160,Call of Duty: Ghosts,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2015
245550,Free to Play,1,2,2015
245550,Free to Play,1,2,2015
245550,Free to Play,1,2,2015
245550,Free to Play,1,1,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,0,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2015
245550,Free to Play,1,1,2014
245550,Free to Play,1,0,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,1,2014
245550,Free to Play,1,2,2014
245550,Free to Play,1,2,2014
268400,Panzer Corps,1,2,2015
262490,Manga maker ComiPo!,1,2,2015
261920,Catzilla,1,1,2014
262590,Chucks Challenge 3D,1,0,2014
251870,Go! Go! Nippon! ~My First Trip to Japan~,0,0,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2014
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,1,2014
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2014
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2014
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
251870,Go! Go! Nippon! ~My First Trip to Japan~,1,2,2015
269290,liteCam Game: 100 FPS Game Capture,1,2,2015
269290,liteCam Game: 100 FPS Game Capture,1,1,2014
273940,Warehouse and Logistics Simulator,0,1,2015
219700,Dogs of War Online - Beta,1,1,2014
271860,Super Killer Hornet: Resurrection,1,1,2015
271500,Sniper Art of Victory,1,1,2014
271500,Sniper Art of Victory,1,2,2014
238750,Might & Magic X - Legacy ,0,2,2014
238750,Might & Magic X - Legacy ,1,2,2014
238750,Might & Magic X - Legacy ,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2015
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,0,2014
235460,METAL GEAR RISING: REVENGEANCE,0,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,1,2014
235460,METAL GEAR RISING: REVENGEANCE,1,0,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,0,2014
235460,METAL GEAR RISING: REVENGEANCE,1,0,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2015
235460,METAL GEAR RISING: REVENGEANCE,1,2,2014
235460,METAL GEAR RISING: REVENGEANCE,1,2,2015
251810,Leadwerks Game Engine,1,2,2015
261030,The Walking Dead: Season Two,1,2,2015
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2015
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,0,0,2014
261030,The Walking Dead: Season Two,1,2,2015
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2015
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,0,2,2015
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,0,0,2015
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,0,2013
261030,The Walking Dead: Season Two,1,2,2015
261030,The Walking Dead: Season Two,1,2,2015
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,0,0,2015
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,0,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2015
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,2,2013
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2014
261030,The Walking Dead: Season Two,1,1,2015
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,1,2013
261030,The Walking Dead: Season Two,1,0,2015
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2014
261030,The Walking Dead: Season Two,1,2,2015
249590,Teslagrad,0,0,2014
252530,OMSI 2,0,2,2015
252530,OMSI 2,0,2,2015
252530,OMSI 2,1,2,2015
252530,OMSI 2,1,2,2014
252530,OMSI 2,1,2,2015
252530,OMSI 2,1,0,2014
39150,FINAL FANTASY VIII,1,2,2013
39150,FINAL FANTASY VIII,1,2,2015
39150,FINAL FANTASY VIII,1,2,2014
39150,FINAL FANTASY VIII,1,1,2014
39150,FINAL FANTASY VIII,1,2,2013
39150,FINAL FANTASY VIII,1,2,2013
39150,FINAL FANTASY VIII,1,2,2014
39150,FINAL FANTASY VIII,1,2,2015
39150,FINAL FANTASY VIII,1,2,2014
258880,Professional Farmer 2014,1,1,2014
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2013
242700,Injustice: Gods Among Us Ultimate Edition,1,0,2014
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2015
242700,Injustice: Gods Among Us Ultimate Edition,1,1,2013
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2014
242700,Injustice: Gods Among Us Ultimate Edition,1,1,2014
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2014
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2015
242700,Injustice: Gods Among Us Ultimate Edition,1,2,2014
242700,Injustice: Gods Among Us Ultimate Edition,0,0,2013
257400,Fuse,1,2,2015
238260,Pinball Arcade,1,2,2015
238260,Pinball Arcade,1,2,2013
239720,PAC-MAN‚Ñ¢ and the Ghostly Adventures,1,2,2014
239720,PAC-MAN‚Ñ¢ and the Ghostly Adventures,1,0,2014
256070,Truck Racer,1,2,2014
252910,Skyscraper Simulator,1,2,2015
256330,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,0,2,2014
256330,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,1,2,2014
256330,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,1,2,2014
254080,World War III: Black Gold,0,0,2014
242980,Daikatana,0,2,2015
253980,Enclave,0,0,2015
253980,Enclave,1,1,2015
253980,Enclave,1,1,2015
253980,Enclave,0,0,2014
253980,Enclave,1,1,2014
253980,Enclave,1,2,2014
253980,Enclave,1,2,2014
253980,Enclave,1,2,2015
250380,Knock-knock,1,2,2013
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,0,2,2013
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,1,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,0,2014
51100,Tactical Intervention,0,2,2015
51100,Tactical Intervention,0,0,2014
51100,Tactical Intervention,1,1,2014
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,0,0,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,1,2015
51100,Tactical Intervention,1,0,2015
51100,Tactical Intervention,0,2,2015
51100,Tactical Intervention,0,1,2015
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,0,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,1,2013
51100,Tactical Intervention,1,1,2013
51100,Tactical Intervention,1,1,2013
51100,Tactical Intervention,1,1,2013
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,0,2015
51100,Tactical Intervention,0,0,2014
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,2,2014
51100,Tactical Intervention,0,0,2013
51100,Tactical Intervention,1,0,2015
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,0,1,2014
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,0,0,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,0,2015
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2015
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,0,2014
51100,Tactical Intervention,1,1,2014
51100,Tactical Intervention,0,0,2015
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,0,1,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,2,2013
51100,Tactical Intervention,0,0,2015
51100,Tactical Intervention,1,1,2014
51100,Tactical Intervention,1,2,2014
51100,Tactical Intervention,1,1,2014
51100,Tactical Intervention,1,1,2015
244050,Rise of Flight United,0,0,2015
244050,Rise of Flight United,0,2,2015
237370,PlayClaw 5,1,2,2014
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,2,2015
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,0,2015
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,1,2014
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,1,2014
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,1,2014
222940,THE KING OF FIGHTERS XIII STEAM EDITION,1,2,2015
214950,Total War: ROME II - Emperor Edition,1,2,2015
214950,Total War: ROME II - Emperor Edition,1,0,2015
214950,Total War: ROME II - Emperor Edition,1,1,2014
214950,Total War: ROME II - Emperor Edition,0,2,2015
214950,Total War: ROME II - Emperor Edition,1,1,2015
214950,Total War: ROME II - Emperor Edition,0,2,2015
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,1,2015
214950,Total War: ROME II - Emperor Edition,1,1,2013
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,1,2013
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,0,0,2014
214950,Total War: ROME II - Emperor Edition,1,2,2013
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2013
214950,Total War: ROME II - Emperor Edition,0,2,2015
214950,Total War: ROME II - Emperor Edition,1,0,2014
214950,Total War: ROME II - Emperor Edition,0,2,2015
214950,Total War: ROME II - Emperor Edition,1,2,2015
214950,Total War: ROME II - Emperor Edition,1,2,2013
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2013
214950,Total War: ROME II - Emperor Edition,1,0,2014
214950,Total War: ROME II - Emperor Edition,0,1,2013
214950,Total War: ROME II - Emperor Edition,1,1,2013
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,0,0,2014
214950,Total War: ROME II - Emperor Edition,0,2,2013
214950,Total War: ROME II - Emperor Edition,1,0,2015
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,0,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2015
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,2,2014
214950,Total War: ROME II - Emperor Edition,1,1,2013
214950,Total War: ROME II - Emperor Edition,1,0,2015
214950,Total War: ROME II - Emperor Edition,1,2,2013
214950,Total War: ROME II - Emperor Edition,1,2,2013
