release_date,generos,playtime_forever
2013,Strategy,1437
2013,Strategy,2581
2013,Strategy,3354
2013,Strategy,7123
2013,Strategy,1166
2013,Strategy,277
2013,Strategy,1401
2013,Strategy,8257
2013,Strategy,1467
2013,Strategy,5437
2013,Strategy,478
2013,Action,1228
2013,Simulation,50
2013,,4220
2013,Action,142589
2013,Action,5335
2013,Action,5335
2013,Action,5335
2013,Action,5335
2013,Action,41994
2013,Action,630
2013,Action,14334
2013,Action,12484
2013,Action,1188
2013,Action,4433
2013,Action,2409
2013,Action,40253
2013,Action,95260
2013,Action,11688
2013,Action,1672
2013,Action,10874
2013,Action,163619
2013,Action,2440
2013,Action,6661
2013,Action,11143
2013,Action,131095
2013,Action,6378
2013,Action,33189
2013,Action,49826
2013,Action,49826
2013,Action,49826
2013,Action,49826
2013,Action,179005
2013,Action,9694
2013,Action,712
2013,Action,8284
2013,Action,26708
2013,Action,1148
2013,Action,54911
2013,Action,23357
2013,Action,657
2013,Action,34640
2013,Action,4540
2013,Action,94790
2013,Action,105882
2013,Action,74388
2013,Action,5069
2013,Action,13245
2013,Action,28904
2013,Action,5881
2013,Action,28601
2013,Action,9213
2013,Action,36154
2013,Action,18351
2013,Action,43229
2013,Action,12403
2013,Action,96696
2013,Action,76814
2013,Action,91150
2013,Action,13090
2013,Action,8947
2013,Action,7122
2013,Action,32611
2013,Action,35046
2013,Action,5114
2013,Action,740
2013,Action,5402
2013,Action,121007
2013,Action,12370
2013,Action,21457
2013,Action,30265
2013,Action,39752
2013,Action,14194
2013,Action,37451
2013,Action,448
2013,Action,28317
2013,Action,5513
2013,Action,5513
2013,Action,5513
2013,Action,5513
2013,Action,13051
2013,Action,52759
2013,Action,69539
2013,Action,26920
2013,Action,7625
2013,Action,52250
2013,Action,1020
2013,Action,57388
2013,Action,22081
2013,Action,64446
2013,Action,33017
2013,Action,9816
2013,Action,992
2013,Action,47156
2013,Action,1338
2013,Action,97257
2013,Action,1946
2013,Action,24284
2013,Action,30483
2013,Action,11824
2013,Action,22619
2013,Action,1693
2013,Action,224
2013,Action,23
2013,Action,23385
2013,Action,55788
2013,Action,5792
2013,Action,1821
2013,Action,3102
2013,Action,925
2013,Action,20159
2013,Action,1022
2013,Action,72297
2013,Action,88969
2013,Action,98257
2013,Action,65238
2013,Action,13434
2013,Action,7199
2013,Action,2006
2013,Action,3226
2013,Action,32150
2013,Action,3016
2013,Action,36039
2013,Action,496
2013,Action,538
2013,Action,538
2013,Action,538
2013,Action,538
2013,Action,1788
2013,Action,29998
2013,Action,1408
2013,Action,248
2013,Action,118683
2013,Action,1243
2013,Action,675
2013,Action,1022
2013,Action,8026
2013,Action,2534
2013,Action,12882
2013,Action,2065
2013,Action,30330
2013,Action,487
2013,Action,6116
2013,Action,24203
2013,Action,27202
2013,Action,5307
2013,Action,5307
2013,Action,5307
2013,Action,5307
2013,Action,26423
2013,Action,817
2013,Action,423
2013,Action,26202
2013,Action,1147
2013,Action,60395
2013,Action,10929
2013,Action,772
2013,Action,99678
2013,Action,104
2013,Action,212
2013,Action,3981
2013,Action,29936
2013,Action,47925
2013,Action,18968
2013,Action,4200
2013,Action,747
2013,Action,2446
2013,Action,797
2013,Action,3228
2013,Action,8121
2013,Action,3867
2013,Action,9132
2013,Action,22547
2013,Action,4575
2013,Action,43710
2013,Action,4484
2013,Action,813
2013,Action,400
2013,Action,29507
2013,Action,1956
2013,Action,42153
2013,Action,21308
2013,Action,7192
2013,Action,15642
2013,Action,15642
2013,Action,15642
2013,Action,15642
2013,Action,13977
2013,Action,127380
2013,Action,11418
2013,Action,2006
2013,Action,2250
2013,Action,8018
2013,Action,57267
2013,Action,24
2013,Action,29288
2013,Action,29838
2013,Action,76
2013,Action,41556
2013,Action,67643
2013,Action,31
2013,Action,8341
2013,Action,1065
2013,Action,52039
2013,Action,3189
2013,Action,1048
2013,Action,1048
2013,Action,1048
2013,Action,1048
2013,Action,47516
2013,Action,5462
2013,Action,132486
2013,Action,16300
2013,Action,2477
2013,Action,10332
2013,Action,1595
2013,Action,9519
2013,Action,39786
2013,Action,252
2013,Action,71776
2013,Action,10493
2013,Action,9494
2013,Action,574
2013,Action,2877
2013,Action,8832
2013,Action,1119
2013,Action,44588
2013,Action,17555
2013,Action,111446
2013,Action,77948
2013,Action,291
2013,Action,24531
2013,Action,68021
2013,Action,40973
2013,Action,18279
2013,Action,47757
2013,Action,17296
2013,Action,2990
2013,Action,338
2013,Action,46615
2013,Action,10149
2013,Action,9057
2013,Action,186
2013,Action,7406
2013,Action,9800
2013,Action,553
2013,Action,37
2013,Action,3028
2013,Action,34158
2013,Action,58456
2013,Action,6807
2013,Action,883
2013,Action,7577
2013,Action,31794
2013,Action,119
2013,Action,1284
2013,Action,1934
2013,Action,1267
2013,Action,113667
2013,Action,351
2013,Action,43297
2013,Action,190
2013,Action,95344
2013,Action,57533
2013,Action,1048
2013,Action,18756
2013,Action,53106
2013,Action,1397
2013,Action,15344
2013,Action,68454
2013,Action,117496
2013,Action,33166
2013,Action,1181
2013,Action,966
2013,Action,74404
2013,Action,38788
2013,Action,21070
2013,Action,9907
2013,Action,51636
2013,Action,16069
2013,Action,1757
2013,Action,3629
2013,Action,4881
2013,Action,625
2013,Action,969
2013,Action,22294
2013,Action,8675
2013,Action,2619
2013,Action,2917
2013,Action,313
2013,Action,28985
2013,Action,25908
2013,Action,17759
2013,Action,47235
2013,Action,5177
2013,Action,72867
2013,Action,55923
2013,Action,737
2013,Action,7674
2013,Action,405
2013,Action,30710
2013,Action,26455
2013,Action,1048
2013,Action,17085
2013,Action,22613
2013,Action,3850
2013,Action,710
2013,Action,27412
2013,Action,1775
2013,Action,53068
2013,Action,31658
2013,Action,12065
2013,Action,22784
2013,Action,109
2013,Action,38223
2013,Action,622
2013,Action,7669
2013,Action,10672
2013,Action,54478
2013,Action,140275
2013,Action,1541
2013,Action,1031
2013,Action,74625
2013,Action,14740
2013,Action,1227
2013,Action,11424
2013,Action,35562
2013,Action,13544
2013,Action,24040
2013,Action,6
2013,Action,27070
2013,Action,277214
2013,Action,2822
2013,Action,68520
2013,Action,18978
2013,Action,646
2013,Action,8476
2013,Action,40215
2013,Action,90782
2013,Action,667
2013,Action,1740
2013,Action,56265
2013,Action,605
2013,Action,343
2013,Action,22259
2013,Action,3842
2013,Action,3585
2013,Action,10244
2013,Action,8751
2013,Action,357
2013,Action,4766
2013,Action,33
2013,Action,72990
2013,Action,1171
2013,Action,8
2013,Action,47953
2013,Action,2273
2013,Action,823
2013,Action,5922
2013,Action,46826
2013,Action,97800
2013,Action,707
2013,Action,1720
2013,Action,476
2013,Action,15
2013,Action,56095
2013,Action,662
2013,Action,4748
2013,Action,756
2013,Action,50267
2013,Action,264
2013,Action,29092
2013,Action,19488
2013,Action,2231
2013,Action,66859
2013,Action,387
2013,Action,876
2013,Action,2249
2013,Action,11599
2013,Action,37620
2013,Action,100222
2013,Action,39338
2013,Action,3038
2013,Action,203
2013,Action,2261
2013,Action,482
2013,Action,226
2013,Action,24581
2013,Action,19270
2013,Action,1033
2013,Action,17668
2013,Action,7022
2013,Action,69335
2013,Action,68414
2013,Action,2153
2013,Action,300
2013,Action,28963
2013,Action,2687
2013,Action,77
2013,Action,753
2013,Action,890
2013,Action,4802
2013,Action,15447
2013,Action,37
2013,Action,985
2013,Action,542
2013,Action,181
2013,Action,5685
2013,Action,580
2013,Action,600
2013,Action,28750
2013,Action,5906
2013,Action,9192
2013,Action,13182
2013,Action,51730
2013,Action,1869
2013,Action,5930
2013,Action,4956
2013,Action,17728
2013,Action,22876
2013,Action,3311
2013,Action,215
2013,Action,1544
2013,Action,626
2013,Action,1266
2013,Action,4772
2013,Action,50961
2013,Action,223
2013,Action,10028
2013,Action,16549
2013,Action,1687
2013,Action,1143
2013,Action,1509
2013,Action,26248
2013,Action,7512
2013,Action,6721
2013,Action,781
2013,Action,712
2013,Action,10488
2013,Action,962
2013,Action,830
2013,Action,1803
2013,Action,615
2013,Action,355
2013,Action,644
2013,Action,533
2013,Action,7936
2013,Action,1110
2013,Action,550
2013,Action,145
2013,Action,2472
2013,Action,1080
2013,Action,223
2013,Action,810
2013,Action,2929
2013,Action,1096
2013,Action,1050
2013,Action,200
2013,Action,2158
2013,Action,1466
2013,Action,632
2013,Action,627
2013,Action,4299
2013,Action,1061
2013,Action,1061
2013,Action,1061
2013,Action,1061
2013,Action,1438
2013,Action,1281
2013,Action,8030
2013,Action,608
2013,Action,1819
2013,Action,605
2013,Action,1305
2013,Action,2877
2013,Action,757
2013,Action,1215
2013,Action,769
2013,Action,2000
2013,Action,401
2013,Action,1546
2013,Action,1341
2013,Action,855
2013,Action,2510
2013,Action,563
2013,Action,794
2013,Action,1212
2013,Action,3321
2013,Action,795
2013,Action,1204
2013,Action,966
2013,Action,5964
2013,Action,273
2013,Action,2549
2013,Action,2549
2013,Action,2549
2013,Action,2549
2013,Action,545
2013,Action,820
2013,Action,599
2013,Action,2302
2013,Action,763
2013,Action,2279
2013,Action,290
2013,Action,567
2013,Action,419
2013,Action,723
2013,Action,1193
2013,Action,869
2013,Action,1345
2013,Action,8311
2013,Action,567
2013,Action,608
2013,Action,1123
2013,Action,939
2013,Action,1607
2013,Action,612
2013,Action,2362
2013,Action,3395
2013,Action,3715
2013,Action,1604
2013,Action,1296
2013,Action,596
2013,Action,1079
2013,Action,1029
2013,Action,1317
2013,Action,1127
2013,Action,2506
2013,Action,939
2013,Action,1908
2013,Action,2248
2013,Action,534
2013,Action,819
2013,Action,905
2013,Action,50
2013,Action,2503
2013,Action,1030
2013,Action,814
2013,Action,1699
2013,Action,1923
2013,Action,769
2013,Action,1362
2013,Action,1812
2013,Action,772
2013,Action,1228
2013,Action,3666
2013,Action,794
2013,Action,993
2013,Action,2959
2013,Action,1557
2013,Action,553
2013,Action,1203
2013,Action,499
2013,Action,450
2013,Action,1083
2013,Action,845
2013,Action,501
2013,Action,1768
2013,Action,2984
2013,Action,173
2013,Action,1160
2013,Action,1642
2013,Action,1982
2013,Action,1325
2013,Action,754
2013,Action,1685
2013,Action,613
2013,Action,6906
2013,Action,2382
2013,Action,793
2013,Action,557
2013,Action,727
2013,Action,1084
2013,Action,405
2013,Action,1466
2013,Action,582
2013,Action,697
2013,Action,3152
2013,Action,157
2013,Action,982
2013,Action,710
2013,Action,1954
2013,Action,3455
2013,Action,1101
2013,Action,635
2013,Action,3501
2013,Action,514
2013,Action,1780
2013,Action,912
2013,Action,1067
2013,Action,2905
2013,Action,1259
2013,Action,2084
2013,Action,637
2013,Action,388
2013,Action,653
2013,Action,2209
2013,Action,1026
2013,Action,1264
2013,Action,1337
2013,Action,1262
2013,Action,1322
2013,Action,967
2013,Action,1311
2013,Action,979
2013,Action,816
2013,Action,794
2013,Action,370
2013,Action,1229
2013,Action,732
2013,Action,545
2013,Action,877
2013,Action,1053
2013,Action,955
2013,Action,1205
2013,Action,1437
2013,Action,1538
2013,Action,1035
2013,Action,719
2013,Action,1470
2013,Action,591
2013,Action,566
2013,Action,481
2013,Action,1754
2013,Action,3268
2013,Action,1840
2013,Action,770
2013,Action,70
2013,Action,1282
2013,Action,1434
2013,Action,733
2013,Action,625
2013,Action,872
2013,Action,610
2013,Action,769
2013,Action,2425
2013,Action,984
2013,Action,543
2013,Action,446
2013,Action,678
2013,Action,232
2013,Action,1205
2013,Action,956
2013,Action,148
2013,Action,96
2013,Action,444
2013,Action,966
2013,Action,595
2013,Action,343
2013,Action,1298
2013,Action,656
2013,Action,1145
2013,Action,1295
2013,Action,644
2013,Action,260
2013,Action,192
2013,Indie,103
2013,Indie,187
2013,Indie,223
2013,Indie,17
2013,Indie,47
2013,Indie,298
2013,Indie,32
2013,Indie,208
2013,Indie,497
2013,Indie,406
2013,Indie,110
2013,Indie,303
2013,Indie,102
2013,Indie,171
2013,Indie,95
2013,Indie,111
2013,Indie,230
2013,Indie,194
2013,Indie,108
2013,Indie,267
2013,Indie,155
2013,Indie,75
2013,Indie,71
1999,Strategy,1362
1999,Strategy,20259
1999,Strategy,3454
1999,Strategy,1496
1999,Strategy,126
2013,Casual,105
2013,Action,280
2013,Action,1070
2013,Action,82
2013,Action,32
2013,Action,943
2013,Action,828
2013,Action,100
2013,Action,219
2013,Action,434
2013,Action,478
2013,Action,462
2013,Action,1903
2013,Action,526
2013,Action,277
2013,Action,259
2013,Action,357
2013,Action,976
2013,Action,142
2013,Action,554
2013,Action,2371
2013,Action,392
2013,Action,525
2013,Action,723
2013,Action,376
2013,Action,96
2013,Action,164
2013,Action,38
2013,Action,513
2013,Action,4726
2013,Action,92
2013,Action,160
2013,Action,2220
2013,Action,5
2013,Strategy,467
2013,Strategy,1902
2013,,8404
2012,,120
2012,,57
2012,,1230
2012,,1083
2012,,1244
2012,,73
2012,Strategy,203
2012,Action,4379
2012,Action,1036
2012,Action,406
2012,Action,201
2012,Action,3979
2012,Action,1169
2012,Action,498
2012,Action,1232
2012,Action,36
2012,Action,264
2012,Action,884
2012,Action,667
2012,Action,288
2012,Action,581
2012,Action,490
2012,Action,5434
2012,Action,2884
2012,Action,955
2012,Action,1105
2012,Action,773
2012,Action,4291
2012,Action,1996
2012,Action,5829
2012,Action,8727
2012,Action,765
2012,Action,611
2012,Action,448
2012,Action,6127
2012,Action,1682
2012,Action,6739
2012,Action,691
2012,Action,698
2012,Action,810
2012,Action,118
2012,Action,1048
2012,Action,3916
2012,Action,1710
2012,Action,934
2012,Action,2917
2012,Action,990
2012,Action,1212
2012,Action,771
2012,Action,1502
2012,Action,832
2012,Action,2690
2012,Action,695
2012,Action,379
2012,Action,1581
2012,Action,6660
2012,Action,10
2012,Action,3021
2012,Action,783
2012,Action,1600
2012,Action,2018
2012,Action,665
2012,Action,129
2012,Action,2560
2012,Action,2934
2012,Action,2893
2012,Action,1042
2012,Adventure,2409
2012,Adventure,2842
2012,Adventure,5169
2012,Adventure,29
2012,Adventure,9268
2012,Adventure,4791
2012,Adventure,2203
2012,Adventure,607
2012,Adventure,639
2012,Adventure,2332
2012,Adventure,6200
2012,Adventure,7014
2012,Adventure,3284
2012,Adventure,3112
2012,Adventure,7006
2012,Adventure,4153
2012,Adventure,2220
2012,Adventure,3291
2012,Adventure,1161
2012,Indie,155
2012,Indie,311
2012,Indie,342
2012,Indie,166
2012,Indie,349
2012,Indie,490
2012,Indie,80
2012,Indie,91
2012,Indie,187
2012,Indie,342
2012,Indie,323
2012,Indie,389
2012,Indie,759
2012,Indie,301
2012,Indie,443
2012,Indie,212
2012,Indie,313
2012,Indie,91
2012,Action,406
2012,Action,279
2012,Action,114
2012,Strategy,1947
2012,Strategy,191
2012,Strategy,469
2012,Strategy,242
2012,Strategy,526
2012,Strategy,1225
2012,Strategy,1605
2012,Strategy,890
2012,Strategy,144
2012,Action,708
2012,Action,14
2012,Strategy,2190
2012,Strategy,1619
2012,Strategy,1983
2012,Strategy,8767
2012,Strategy,8767
2012,Strategy,8767
2012,Strategy,8767
2012,Strategy,3443
2012,Strategy,1120
2012,Strategy,7990
2012,Strategy,5214
2012,Strategy,33
2012,Strategy,11568
2012,Strategy,11568
2012,Strategy,11568
2012,Strategy,11568
2012,Strategy,1303
2012,Strategy,12393
2012,Strategy,2820
2012,Strategy,3419
2012,Strategy,3319
2012,Strategy,2427
2012,Strategy,6648
2012,Strategy,6673
2012,Strategy,8415
2012,Strategy,11932
2012,Strategy,4615
2012,Strategy,6155
2012,Strategy,4408
2012,Strategy,667
2012,Strategy,4483
2012,Strategy,4913
2012,Strategy,2707
2012,Strategy,3255
2012,Strategy,3624
2012,Strategy,4362
2012,Strategy,6440
2012,Strategy,379
2012,Strategy,34447
2012,Strategy,3848
2012,Strategy,1116
2012,Strategy,1765
2012,Strategy,1765
2012,Strategy,1765
2012,Strategy,1765
2012,Strategy,20477
2012,Strategy,10679
2012,Strategy,440
2012,Strategy,14775
2012,Strategy,907
2012,Strategy,1169
2012,Strategy,1643
2012,Strategy,12522
2012,Strategy,7208
2012,Strategy,12576
2012,Strategy,156
2012,Strategy,906
2012,Strategy,2799
2012,Strategy,6385
2012,Strategy,14904
2012,Strategy,1312
2012,Strategy,2485
2012,Strategy,3409
2012,Strategy,3496
2012,Strategy,12551
2012,Strategy,8706
2012,Strategy,1939
2012,Strategy,5092
2012,Strategy,2560
2012,Strategy,4360
2012,Strategy,5054
2012,Strategy,7476
2012,Strategy,6542
2012,Strategy,382
2012,Strategy,327
2012,Strategy,4629
2012,Strategy,682
2012,Strategy,1924
2012,Strategy,3131
2012,Strategy,1996
2012,Strategy,5314
2012,Strategy,261
2012,Strategy,1216
2012,Strategy,5046
2012,Strategy,1478
2012,Strategy,4157
2012,Action,1436
2012,Action,841
2012,Action,277
2012,Action,2416
2012,Action,241
2012,Action,236
2012,Action,1801
2012,Action,802
2012,Action,758
2012,Action,1391
2012,Action,574
2012,Action,3157
2012,Action,284
2012,Action,11829
2012,Action,30
2012,Action,717
2012,Action,1395
2012,Action,3369
2012,Action,1112
2012,Action,2044
2012,Action,1212
2012,Action,108
2012,Action,202
2012,Action,1120
2012,Action,23
2012,Action,255
2012,Action,4149
2012,Action,853
2012,Action,567
2012,Action,254
2012,Action,768
2012,Action,2016
2012,Action,2306
2012,Action,904
2012,Action,38
2012,Action,2740
2012,Action,1798
2012,Action,73
2012,Action,1568
2012,Action,635
2012,Action,356
2012,Action,3964
2012,Action,81
2012,Action,471
2012,Action,15802
2012,Action,2756
2012,Action,4410
2012,Action,11771
2012,Action,23460
2012,Action,2602
2012,Action,5698
2012,Action,900
2012,Action,392
2012,Action,443
2012,Action,443
2012,Action,443
2012,Action,443
2012,Action,119824
2012,Action,544
2012,Action,270
2012,Action,1411
2012,Action,268
2012,Action,88
2012,Action,4006
2012,Action,2427
2012,Action,2427
2012,Action,2427
2012,Action,2427
2012,Action,9204
2012,Action,936
2012,Action,4861
2012,Action,1357
2012,Action,4284
2012,Action,50023
2012,Action,33910
2012,Action,19950
2012,Action,1130
2012,Action,788
2012,Action,29
2012,Action,1050
2012,Action,112132
2012,Action,15343
2012,Action,136
2012,Action,836
2012,Action,3112
2012,Action,152
2012,Action,5649
2012,Action,6454
2012,Action,6454
2012,Action,6454
2012,Action,6454
2012,Action,12071
2012,Action,11039
2012,Action,591
2012,Action,419
2012,Action,129
2012,Action,295
2012,Action,483
2012,Action,2425
2012,Action,2472
2012,Action,9024
2012,Action,1467
2012,Action,18335
2012,Action,2398
2012,Action,14880
2012,Action,1030
2012,Action,116
2012,Action,11089
2012,Action,134
2012,Action,344
2012,Action,407
2012,Action,288
2012,Action,4302
2012,Action,1075
2012,Action,2955
2012,Action,309
2012,Action,11982
2012,Action,2531
2012,Action,1574
2012,Action,894
2012,Action,669
2012,Action,10469
2012,Action,1687
2012,Action,2845
2012,Action,680
2012,Action,658
2012,Action,413
2012,Action,3192
2012,Action,5438
2012,Action,7044
2012,Action,526
2012,Action,569
2012,Action,4753
2012,Action,6681
2012,Action,950
2012,Action,728
2012,Action,985
2012,Action,219
2012,Action,1327
2012,Action,20
2012,Strategy,76516
2012,Strategy,2019
2012,Strategy,5819
2012,Strategy,5819
2012,Strategy,5819
2012,Strategy,5819
2012,Strategy,4455
2012,Strategy,2507
2012,Strategy,5016
2012,Strategy,1436
2012,Strategy,2396
2012,Indie,21
2012,Indie,752
2012,Indie,23
2012,Indie,268
2012,Indie,107
2012,Indie,210
2012,Indie,172
2012,Indie,235
2012,Indie,156
2012,Indie,654
2012,Strategy,1743
2012,Strategy,2222
2012,Strategy,4002
2012,Strategy,1090
2002,Action,485
2012,Action,16
2012,Adventure,669
2012,Adventure,2721
2012,Adventure,1972
2012,Adventure,6711
2012,Adventure,1105
2012,Adventure,1105
2012,Adventure,1105
2012,Adventure,1105
2012,Adventure,1138
2012,Adventure,1138
2012,Adventure,1138
2012,Adventure,1138
2012,Adventure,667
2012,Adventure,730
2012,Adventure,1059
2012,Adventure,1686
2012,Adventure,689
2012,Adventure,871
2012,Adventure,1619
2012,Adventure,1279
2012,Adventure,822
2012,Adventure,822
2012,Adventure,822
2012,Adventure,822
2012,Adventure,984
2012,Adventure,617
2012,Adventure,1177
2012,Adventure,907
2012,Adventure,1003
2012,Adventure,750
2012,Adventure,993
2012,Adventure,919
2012,Adventure,766
2012,Adventure,740
2012,Adventure,1147
2012,Adventure,716
2012,Adventure,1839
2012,Adventure,1832
2012,Adventure,3037
2012,Adventure,842
2012,Adventure,2954
2012,Adventure,1117
2012,Adventure,4297
2012,Adventure,670
2012,Adventure,821
